Input,Input Type,MGI Gene/Marker ID,Symbol,Name,Feature Type,GO ID,Term,Code
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0043243,positive regulation of protein-containing complex disassembly,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0035307,positive regulation of protein dephosphorylation,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:1903061,positive regulation of protein lipidation,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0051247,positive regulation of protein metabolic process,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0005515,protein binding,IPI
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0021859,pyramidal neuron differentiation,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0032268,regulation of cellular protein metabolic process,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0042391,regulation of membrane potential,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0051246,regulation of protein metabolic process,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0032006,regulation of TOR signaling,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0032006,regulation of TOR signaling,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0033561,regulation of water loss via skin,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0022904,respiratory electron transport chain,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0071548,response to dexamethasone,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0043627,response to estrogen,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0009268,response to pH,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0033574,response to testosterone,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0097066,response to thyroid hormone,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0005124,scavenger receptor binding,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0005102,signaling receptor binding,IPI
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0043589,skin morphogenesis,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0006665,sphingolipid metabolic process,IEA
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0046512,sphingosine biosynthetic process,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0008202,steroid metabolic process,IEA
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0050295,steryl-beta-glucosidase activity,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0033077,T cell differentiation in thymus,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0023021,termination of signal transduction,ISO
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0035745,T-helper 2 cell cytokine production,IMP
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0016740,transferase activity,IEA
Gba,current symbol,MGI:95665,Gba,"glucosidase, beta, acid",protein coding gene,GO:0005802,trans-Golgi network,IDA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0051764,actin crosslink formation,IBA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0051764,actin crosslink formation,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0051017,actin filament bundle assembly,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0044297,cell body,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0042995,cell projection,IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0035374,chondroitin sulfate binding,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0005737,cytoplasm,IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0005829,cytosol,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0070382,exocytic vesicle,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0005615,extracellular space,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0031941,filamentous actin,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0031005,filamin binding,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0030426,growth cone,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0016787,hydrolase activity,IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0042802,identical protein binding,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0030027,lamellipodium,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0030336,negative regulation of cell migration,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0010977,negative regulation of neuron projection development,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0007399,nervous system development,IDA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0051219,phosphoprotein binding,IPI
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0051491,positive regulation of filopodium assembly,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0010976,positive regulation of neuron projection development,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0005515,protein binding,IPI
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0030334,regulation of cell migration,IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0010975,regulation of neuron projection development,IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0048678,response to axon injury,IEA
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0017124,SH3 domain binding,ISO
Dpysl3,current symbol,MGI:1349762,Dpysl3,dihydropyrimidinase-like 3,protein coding gene,GO:0045202,synapse,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0032794,GTPase activating protein binding,IPI
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:1904862,inhibitory synapse assembly,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0016021,integral component of membrane,IEA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0005887,integral component of plasma membrane,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0005887,integral component of plasma membrane,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0016020,membrane,IEA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0007162,negative regulation of cell adhesion,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0007162,negative regulation of cell adhesion,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0033689,negative regulation of osteoblast proliferation,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0048812,neuron projection morphogenesis,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0043931,ossification involved in bone maturation,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0005886,plasma membrane,IEA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0050772,positive regulation of axonogenesis,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0050772,positive regulation of axonogenesis,IGI
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0043547,positive regulation of GTPase activity,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0005515,protein binding,IPI
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0030334,regulation of cell migration,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0008360,regulation of cell shape,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0008360,regulation of cell shape,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0008360,regulation of cell shape,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0051493,regulation of cytoskeleton organization,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0043087,regulation of GTPase activity,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0071526,semaphorin-plexin signaling pathway,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0071526,semaphorin-plexin signaling pathway,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:1900220,semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0017154,semaphorin receptor activity,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0017154,semaphorin receptor activity,IMP
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0017154,semaphorin receptor activity,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0002116,semaphorin receptor complex,IBA
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0002116,semaphorin receptor complex,ISO
Plxnb1,current symbol,MGI:2154238,Plxnb1,plexin B1,protein coding gene,GO:0007165,signal transduction,IEA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:1990048,anterograde neuronal dense core vesicle transport,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0030424,axon,IBA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0019896,axonal transport of mitochondrion,IBA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0019896,axonal transport of mitochondrion,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:1904115,axon cytoplasm,IBA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0005881,cytoplasmic microtubule,IBA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0097433,dense body,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0005794,Golgi apparatus,IEA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0016021,integral component of membrane,IEA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0043231,intracellular membrane-bounded organelle,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0019894,kinesin binding,IEA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0016020,membrane,IEA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0005874,microtubule,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0005874,microtubule,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0008017,microtubule binding,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0060025,regulation of synaptic activity,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0060074,synapse maturation,IBA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0060074,synapse maturation,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0017075,syntaxin-1 binding,IEA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0031982,vesicle,IBA
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0031982,vesicle,ISO
Sybu,current symbol,MGI:2442392,Sybu,syntabulin (syntaxin-interacting),protein coding gene,GO:0031982,vesicle,ISO
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0008375,acetylglucosaminyltransferase activity,IBA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0008375,acetylglucosaminyltransferase activity,ISO
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0005783,endoplasmic reticulum,IBA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0005783,endoplasmic reticulum,ISO
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0016757,glycosyltransferase activity,IBA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0016021,integral component of membrane,IEA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0016020,membrane,IEA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0001764,neuron migration,IMP
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0097363,protein O-GlcNAc transferase activity,IBA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0097363,protein O-GlcNAc transferase activity,ISO
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0006493,protein O-linked glycosylation,ISO
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0035269,protein O-linked mannosylation,IBA
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0035269,protein O-linked mannosylation,IMP
Pomgnt2,current symbol,MGI:2143424,Pomgnt2,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2",protein coding gene,GO:0016740,transferase activity,IEA
Podxl2,current symbol,MGI:2442488,Podxl2,podocalyxin-like 2,protein coding gene,GO:0007155,cell adhesion,IEA
Podxl2,current symbol,MGI:2442488,Podxl2,podocalyxin-like 2,protein coding gene,GO:0016021,integral component of membrane,IEA
Podxl2,current symbol,MGI:2442488,Podxl2,podocalyxin-like 2,protein coding gene,GO:0050901,leukocyte tethering or rolling,IBA
Podxl2,current symbol,MGI:2442488,Podxl2,podocalyxin-like 2,protein coding gene,GO:0050901,leukocyte tethering or rolling,ISO
Podxl2,current symbol,MGI:2442488,Podxl2,podocalyxin-like 2,protein coding gene,GO:0016020,membrane,IEA
Podxl2,current symbol,MGI:2442488,Podxl2,podocalyxin-like 2,protein coding gene,GO:0003674,molecular_function,ND
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0015297,antiporter activity,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005471,ATP:ADP antiporter activity,IBA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0030154,cell differentiation,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0042995,cell projection,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005929,cilium,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0016021,integral component of membrane,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0007141,male meiosis I,IMP
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0016020,membrane,ISO
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0140021,mitochondrial ADP transmembrane transport,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:1990544,mitochondrial ATP transmembrane transport,IBA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005743,mitochondrial inner membrane,HDA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005743,mitochondrial inner membrane,IBA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005757,mitochondrial permeability transition pore complex,IMP
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005739,mitochondrion,HDA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005739,mitochondrion,IBA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005739,mitochondrion,ISO
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0031514,motile cilium,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:1901029,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,IBA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0005886,plasma membrane,IEA
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0046902,regulation of mitochondrial membrane permeability,IMP
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0007283,spermatogenesis,IMP
Slc25a31,current symbol,MGI:1920583,Slc25a31,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31",protein coding gene,GO:0055085,transmembrane transport,IEA
LOC100911440,,No associated gene,,,,,,
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005930,axoneme,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005509,calcium ion binding,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0042995,cell projection,IDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0030030,cell projection organization,IEA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005929,cilium,IDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005737,cytoplasm,IBA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005737,cytoplasm,IDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005856,cytoskeleton,IEA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0003924,GTPase activity,IEA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005525,GTP binding,IBA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0045171,intercellular bridge,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0033269,internode region of axon,IDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005874,microtubule,IBA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005874,microtubule,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0007017,microtubule-based process,IEA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0015630,microtubule cytoskeleton,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0000226,microtubule cytoskeleton organization,IBA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0000278,mitotic cell cycle,IBA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0072686,mitotic spindle,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0043209,myelin sheath,HDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0043209,myelin sheath,IDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0031115,negative regulation of microtubule polymerization,ISO
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0043025,neuronal cell body,IDA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0000166,nucleotide binding,IEA
Tubb4a,current symbol,MGI:107848,Tubb4a,"tubulin, beta 4A class IVA",protein coding gene,GO:0005200,structural constituent of cytoskeleton,IBA
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0001669,acrosomal vesicle,IDA
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0004679,AMP-activated protein kinase activity,IEA
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0005524,ATP binding,IDA
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0005524,ATP binding,IMP
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0005930,axoneme,ISO
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0004691,cAMP-dependent protein kinase activity,IDA
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0004691,cAMP-dependent protein kinase activity,ISO
Prkaca,current symbol,MGI:97592,Prkaca,"protein kinase, cAMP dependent, catalytic, alpha",protein coding gene,GO:0005952,cAMP-dependent protein kinase complex,IMP
